,YES_CHILD,R_HOME,D,F,G,H,I,J,M,N,O,P,R,S,U,X,Z,Male,customer_id2,net_purchase_amount,Sales_Quantity,Policy_Change,Treatment,customer_id,gender,age_band,est_income_code,ethnic_code,homeowner_code,length_of_residence,child,PC_Treatment
5583,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28617479,172.19,2.0,0,1.0,28617479.0,F,7.0,7.0,H,O,2.0,Y,0.0
5584,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28617479,62.99,1.0,1,1.0,28617479.0,F,7.0,7.0,H,O,2.0,Y,1.0
5585,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28619778,59.13,1.0,0,1.0,28619778.0,M,11.0,1.0,Z,R,5.0,N,0.0
5586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28619778,371.25,1.0,1,1.0,28619778.0,M,11.0,1.0,Z,R,5.0,N,1.0
5587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28621117,224.99,1.0,0,1.0,28621117.0,F,6.0,5.0,N,O,3.0,Y,0.0
5588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28621117,1799.1,1.0,1,1.0,28621117.0,F,6.0,5.0,N,O,3.0,Y,1.0
5589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2863254,184.65,2.0,0,1.0,2863254.0,M,1.0,5.0,N,O,8.0,N,0.0
5590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2863254,323.1,1.0,1,1.0,2863254.0,M,1.0,5.0,N,O,8.0,N,1.0
5591,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28638486,137.48,3.0,0,1.0,28638486.0,F,4.0,2.0,H,R,3.0,N,0.0
5592,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28638486,169.99,1.0,1,1.0,28638486.0,F,4.0,2.0,H,R,3.0,N,1.0
5593,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28651337,445.0,1.0,0,1.0,28651337.0,F,0.0,9.0,O,R,6.0,Y,0.0
5594,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28651337,694.48,7.0,1,1.0,28651337.0,F,0.0,9.0,O,R,6.0,Y,1.0
5595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28652188,287.49,4.0,0,1.0,28652188.0,F,4.0,2.0,Z,O,1.0,N,0.0
5596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28652188,279.99,1.0,1,1.0,28652188.0,F,4.0,2.0,Z,O,1.0,N,1.0
5597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28665995,404.1,1.0,0,1.0,28665995.0,F,9.0,9.0,S,O,13.0,Y,0.0
5598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28665995,1049.0,1.0,1,1.0,28665995.0,F,9.0,9.0,S,O,13.0,Y,1.0
5599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28666258,861.08,3.0,0,1.0,28666258.0,F,11.0,9.0,U,O,6.0,N,0.0
5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28666258,1074.5,1.0,1,1.0,28666258.0,F,11.0,9.0,U,O,6.0,N,1.0
5601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28667387,104.49,1.0,0,1.0,28667387.0,F,9.0,2.0,U,O,14.0,N,0.0
5602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28667387,184.29,5.0,1,1.0,28667387.0,F,9.0,2.0,U,O,14.0,N,1.0
5603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28667986,110.0,3.0,0,1.0,28667986.0,F,10.0,6.0,J,O,14.0,N,0.0
5604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28667986,228.73,1.0,1,1.0,28667986.0,F,10.0,6.0,J,O,14.0,N,1.0
5605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28673706,279.65,2.0,0,1.0,28673706.0,M,0.0,2.0,S,R,1.0,N,0.0
5606,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28673706,125.99,1.0,1,1.0,28673706.0,M,0.0,2.0,S,R,1.0,N,1.0
5607,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28674491,219.3,1.0,0,1.0,28674491.0,M,0.0,1.0,M,R,0.0,N,0.0
5608,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28674491,56.85,1.0,1,1.0,28674491.0,M,0.0,1.0,M,R,0.0,N,1.0
5609,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28693513,49.59,2.0,0,1.0,28693513.0,F,9.0,7.0,H,O,12.0,Y,0.0
5610,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28693513,47.64,1.0,1,1.0,28693513.0,F,9.0,7.0,H,O,12.0,Y,1.0
5611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28704619,98.99,1.0,0,1.0,28704619.0,M,7.0,5.0,S,O,14.0,Y,0.0
5612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28704619,209.53,3.0,1,1.0,28704619.0,M,7.0,5.0,S,O,14.0,Y,1.0
5613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28707254,228.0,2.0,0,1.0,28707254.0,F,0.0,7.0,Z,O,11.0,Y,0.0
5614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28707254,414.71,3.0,1,1.0,28707254.0,F,0.0,7.0,Z,O,11.0,Y,1.0
5615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28712472,66.64,1.0,0,1.0,28712472.0,M,11.0,6.0,F,O,1.0,N,0.0
5616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28712472,1055.17,2.0,1,1.0,28712472.0,M,11.0,6.0,F,O,1.0,N,1.0
5617,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28713611,299.99,1.0,0,1.0,28713611.0,M,0.0,6.0,S,R,2.0,N,0.0
5618,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28713611,113.98,1.0,1,1.0,28713611.0,M,0.0,6.0,S,R,2.0,N,1.0
5619,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28718477,79.98,2.0,0,1.0,28718477.0,F,6.0,6.0,H,O,2.0,Y,0.0
5620,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28718477,169.99,1.0,1,1.0,28718477.0,F,6.0,6.0,H,O,2.0,Y,1.0
5621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28730125,306.43,2.0,0,1.0,28730125.0,F,0.0,6.0,S,O,15.0,N,0.0
5622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28730125,316.1,6.0,1,1.0,28730125.0,F,0.0,6.0,S,O,15.0,N,1.0
5623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28730265,88.3,3.0,0,1.0,28730265.0,F,0.0,8.0,R,O,10.0,N,0.0
5624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28730265,170.41,5.0,1,1.0,28730265.0,F,0.0,8.0,R,O,10.0,N,1.0
5625,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28732332,140.62,2.0,0,1.0,28732332.0,F,0.0,5.0,H,R,1.0,N,0.0
5626,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28732332,899.1,1.0,1,1.0,28732332.0,F,0.0,5.0,H,R,1.0,N,1.0
5627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28732881,55.44,1.0,0,1.0,28732881.0,F,8.0,8.0,U,O,15.0,N,0.0
5628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28732881,263.98,2.0,1,1.0,28732881.0,F,8.0,8.0,U,O,15.0,N,1.0
5629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2873322,1126.03,2.0,0,1.0,2873322.0,F,5.0,3.0,N,O,7.0,N,0.0
5630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2873322,79.99,1.0,1,1.0,2873322.0,F,5.0,3.0,N,O,7.0,N,1.0
5631,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28737644,51.58,2.0,0,1.0,28737644.0,F,11.0,4.0,H,R,15.0,N,0.0
5632,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28737644,63.0,1.0,1,1.0,28737644.0,F,11.0,4.0,H,R,15.0,N,1.0
5633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28746031,167.44,1.0,0,1.0,28746031.0,F,9.0,8.0,N,O,10.0,Y,0.0
5634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28746031,109.92,1.0,1,1.0,28746031.0,F,9.0,8.0,N,O,10.0,Y,1.0
5635,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28749145,386.99,1.0,0,1.0,28749145.0,F,10.0,7.0,G,O,6.0,N,0.0
5636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28749145,242.36,6.0,1,1.0,28749145.0,F,10.0,7.0,G,O,6.0,N,1.0
5637,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28752994,99.5,2.0,0,1.0,28752994.0,F,0.0,8.0,H,O,15.0,Y,0.0
5638,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28752994,52.5,1.0,1,1.0,28752994.0,F,0.0,8.0,H,O,15.0,Y,1.0
5639,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28755461,159.3,3.0,0,1.0,28755461.0,F,9.0,7.0,N,O,8.0,Y,0.0
5640,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28755461,519.99,1.0,1,1.0,28755461.0,F,9.0,7.0,N,O,8.0,Y,1.0
5641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28756861,250.32,3.0,0,1.0,28756861.0,M,9.0,6.0,N,R,15.0,N,0.0
5642,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28756861,523.64,17.0,1,1.0,28756861.0,M,9.0,6.0,N,R,15.0,N,1.0
5643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28770340,64.98,2.0,0,1.0,28770340.0,F,0.0,7.0,N,O,1.0,N,0.0
5644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28770340,830.56,4.0,1,1.0,28770340.0,F,0.0,7.0,N,O,1.0,N,1.0
5645,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28777910,1627.01,1.0,0,1.0,28777910.0,M,0.0,1.0,N,R,1.0,Y,0.0
5646,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28777910,119.98,2.0,1,1.0,28777910.0,M,0.0,1.0,N,R,1.0,Y,1.0
5647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28789149,179.98,2.0,0,1.0,28789149.0,F,0.0,9.0,S,O,13.0,Y,0.0
5648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28789149,388.6,7.0,1,1.0,28789149.0,F,0.0,9.0,S,O,13.0,Y,1.0
5649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28789354,134.38,3.0,0,1.0,28789354.0,F,0.0,6.0,U,O,13.0,N,0.0
5650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28789354,154.98,2.0,1,1.0,28789354.0,F,0.0,6.0,U,O,13.0,N,1.0
5651,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28790047,98.99,1.0,0,1.0,28790047.0,M,0.0,2.0,N,R,15.0,N,0.0
5652,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28790047,381.73,1.0,1,1.0,28790047.0,M,0.0,2.0,N,R,15.0,N,1.0
5653,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28790160,826.79,3.0,0,1.0,28790160.0,F,0.0,3.0,H,O,10.0,N,0.0
5654,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28790160,152.99,1.0,1,1.0,28790160.0,F,0.0,3.0,H,O,10.0,N,1.0
5655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28790327,238.08,9.0,0,1.0,28790327.0,F,0.0,9.0,N,O,5.0,Y,0.0
5656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28790327,21.84,1.0,1,1.0,28790327.0,F,0.0,9.0,N,O,5.0,Y,1.0
5657,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28791020,95.0,1.0,0,1.0,28791020.0,M,0.0,1.0,H,R,0.0,N,0.0
5658,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28791020,239.99,1.0,1,1.0,28791020.0,M,0.0,1.0,H,R,0.0,N,1.0
5659,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28791899,152.15,2.0,0,1.0,28791899.0,M,4.0,8.0,F,O,6.0,Y,0.0
5660,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28791899,71.99,1.0,1,1.0,28791899.0,M,4.0,8.0,F,O,6.0,Y,1.0
5661,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28793990,69.99,1.0,0,1.0,28793990.0,F,0.0,9.0,S,O,15.0,Y,0.0
5662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28793990,79.99,1.0,1,1.0,28793990.0,F,0.0,9.0,S,O,15.0,Y,1.0
5663,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28795042,313.43,3.0,0,1.0,28795042.0,F,0.0,9.0,X,R,0.0,Y,0.0
5664,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28795042,318.95,5.0,1,1.0,28795042.0,F,0.0,9.0,X,R,0.0,Y,1.0
5665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28801848,224.25,1.0,0,1.0,28801848.0,M,0.0,9.0,H,O,2.0,N,0.0
5666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28801848,262.5,1.0,1,1.0,28801848.0,M,0.0,9.0,H,O,2.0,N,1.0
5667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28812466,59.49,1.0,0,1.0,28812466.0,F,4.0,3.0,H,R,8.0,N,0.0
5668,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28812466,63.79,1.0,1,1.0,28812466.0,F,4.0,3.0,H,R,8.0,N,1.0
5669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28813128,1239.48,10.0,0,1.0,28813128.0,F,0.0,8.0,N,O,10.0,Y,0.0
5670,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28813128,2030.78,12.0,1,1.0,28813128.0,F,0.0,8.0,N,O,10.0,Y,1.0
5671,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28813140,16.15,1.0,0,1.0,28813140.0,F,7.0,1.0,Z,O,1.0,Y,0.0
5672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28813140,300.72,2.0,1,1.0,28813140.0,F,7.0,1.0,Z,O,1.0,Y,1.0
5673,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28819857,572.98,1.0,0,1.0,28819857.0,M,0.0,7.0,I,O,6.0,N,0.0
5674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28819857,599.99,1.0,1,1.0,28819857.0,M,0.0,7.0,I,O,6.0,N,1.0
5675,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28820223,99.99,1.0,0,1.0,28820223.0,M,7.0,5.0,H,R,0.0,Y,0.0
5676,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28820223,216.75,1.0,1,1.0,28820223.0,M,7.0,5.0,H,R,0.0,Y,1.0
5677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28824217,84.99,1.0,0,1.0,28824217.0,F,6.0,3.0,N,O,0.0,Y,0.0
5678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28824217,255.65,2.0,1,1.0,28824217.0,F,6.0,3.0,N,O,0.0,Y,1.0
5679,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28830833,499.0,1.0,0,1.0,28830833.0,M,0.0,1.0,N,R,14.0,Y,0.0
5680,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28830833,1511.44,1.0,1,1.0,28830833.0,M,0.0,1.0,N,R,14.0,Y,1.0
5681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28833061,75.65,1.0,0,1.0,28833061.0,M,5.0,6.0,N,O,5.0,Y,0.0
5682,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28833061,119.99,1.0,1,1.0,28833061.0,M,5.0,6.0,N,O,5.0,Y,1.0
5683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28833248,249.99,1.0,0,1.0,28833248.0,F,0.0,6.0,N,O,15.0,N,0.0
5684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28833248,394.73,4.0,1,1.0,28833248.0,F,0.0,6.0,N,O,15.0,N,1.0
5685,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28838432,198.98,2.0,0,1.0,28838432.0,M,4.0,9.0,G,O,14.0,N,0.0
5686,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28838432,136.93,1.0,1,1.0,28838432.0,M,4.0,9.0,G,O,14.0,N,1.0
5687,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28857828,279.0,1.0,0,1.0,28857828.0,F,3.0,4.0,G,R,8.0,N,0.0
5688,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28857828,249.99,1.0,1,1.0,28857828.0,F,3.0,4.0,G,R,8.0,N,1.0
5689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28858485,939.06,1.0,0,1.0,28858485.0,M,0.0,8.0,I,O,4.0,N,0.0
5690,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28858485,1299.0,1.0,1,1.0,28858485.0,M,0.0,8.0,I,O,4.0,N,1.0
5691,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28858691,161.99,1.0,0,1.0,28858691.0,M,0.0,3.0,N,R,3.0,Y,0.0
5692,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28858691,366.43,3.0,1,1.0,28858691.0,M,0.0,3.0,N,R,3.0,Y,1.0
5693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28858956,119.0,1.0,0,1.0,28858956.0,F,0.0,1.0,Z,R,0.0,N,0.0
5694,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28858956,112.5,1.0,1,1.0,28858956.0,F,0.0,1.0,Z,R,0.0,N,1.0
